donation_id,state,age,gender,donor_type,spending_on_food,entertainment
3914,OK,41,F,recurring,294.7,266.23
3915,OK,30,M,one-time,247.51,205.67
3916,TX,28,F,one-time,313.82,235.23
3917,MI,41,F,one-time,312.03,305.23
3918,MO,29,F,one-time,348.96,120
3919,AR,35,M,one-time,236.1,281.67
3920,OK,36,M,one-time,237.34,246.67
3921,LA,37,F,one-time,328.59,280.23
3922,MI,35,M,one-time,222.57,271.67
3923,AZ,29,M,one-time,286.05,218.67
3924,TX,65,M,one-time,259.82,233.67
3925,MO,41,M,one-time,174.41,195.67
3926,AR,38,F,one-time,379.51,246.23
3927,TX,32,M,one-time,373.4,374.67
3928,TX,38,M,one-time,257.77,247.67
3929,MO,32,M,one-time,137.75,96.67
3930,NM,37,F,one-time,337,286.23
3931,AZ,32,M,one-time,382.4,410.67
3932,AR,44,F,one-time,302.51,289.23
3933,TX,28,M,one-time,242.25,230.67
3934,AR,37,F,one-time,249.54,120
3935,TX,27,M,one-time,333,345.67
3936,OK,20,F,recurring,342.37,120
3937,OK,32,F,one-time,286.97,213.23
3938,OK,46,F,one-time,114.93,63.23
3939,MO,38,F,one-time,324.32,120
3940,OK,39,F,one-time,251.16,248.23
3941,OK,36,F,one-time,307.16,238.23
3942,AR,58,F,one-time,253.78,203.23
3943,TX,35,M,recurring,348.94,301.67
3944,TX,43,M,one-time,356.36,245.67
3945,MI,23,M,one-time,295.74,228.67
3946,ND,35,F,one-time,213.62,269.23
3947,TX,26,M,one-time,312.98,259.67
3948,AZ,43,M,one-time,355.96,344.67
3949,MO,39,M,one-time,204.84,131.67
3950,LA,44,F,one-time,224.22,163.23
3951,NM,35,F,one-time,207.55,167.23
3952,AR,39,F,one-time,294.14,251.23
3953,TX,37,M,one-time,295.01,282.67
3954,MI,32,F,one-time,361.95,324.23
3955,OK,40,F,recurring,357.42,120
3956,TX,52,M,recurring,192.12,197.67
3957,TX,50,F,one-time,221.05,160.23
3958,MO,20,M,recurring,319.11,277.67
3959,OK,39,F,recurring,305.01,120
3960,AR,50,F,one-time,186.86,238.23
3961,MO,31,M,one-time,400.62,341.67
3962,MO,30,F,one-time,281.22,120
3963,OK,40,M,one-time,235.07,154.67
3964,OK,57,F,one-time,310.9,250.23
3965,OK,35,M,one-time,270.4,232.67
3966,MO,49,M,one-time,198.31,193.67
3967,NM,45,F,one-time,311.82,120
3968,TX,46,F,one-time,291,250.23
3969,TX,30,F,one-time,299.51,272.23
3970,TX,53,M,one-time,230.38,234.67
3971,OK,48,F,one-time,243.43,215.23
3972,TX,42,M,one-time,313.85,263.67
3973,TX,38,M,one-time,332.47,315.67
3974,SD,32,F,one-time,270.21,215.23
3975,OK,42,F,one-time,302.62,292.23
3976,TX,27,M,one-time,309.36,209.67
3977,NM,40,M,one-time,320.63,234.67
3978,TX,16,M,one-time,386.14,322.67
3979,MO,42,F,recurring,268.16,120
3980,NM,43,M,recurring,265.63,220.67
3981,NM,37,M,recurring,321.81,237.67
3982,TX,45,M,one-time,410.97,362.67
3983,LA,56,F,one-time,310.71,262.23
3984,TX,22,M,one-time,335.95,366.67
3985,ND,27,M,one-time,388.35,318.67
3986,TX,49,F,one-time,344.13,314.23
3987,AR,33,M,one-time,175.21,123.67
3988,OK,33, ,one-time,265.15,174
3989,TX,42,M,one-time,165.17,109.67
3990,AZ,28,M,one-time,250.89,244.67
3991,MI,42,M,one-time,178.96,183.67
3992,OK,38,F,one-time,232.77,120
3993,LA,37,F,one-time,352.87,289.23
3994,MI,36,F,one-time,168.08,242.23
3995,MO,35,F,one-time,270.88,201.23
3996,LA,42,F,one-time,310.82,120
3997,TX,41,M,recurring,221.59,168.67
3998,AR,42,M,one-time,229.19,239.67
3999,OK,49,M,one-time,197.72,123.67
4000,TX,41,M,one-time,322.85,285.67
4001,AZ,56,M,one-time,213.34,241.67
4002,TX,45,F,one-time,277.26,241.23
4003,NM,33,M,one-time,363.47,300.67
4004,SD,53,F,one-time,256.95,244.23
4005,MO,34,M,one-time,213.63,123.67
4006,OK,36,M,one-time,157,130.67
4007,SD,47, ,one-time,283.1,216
4008,AR,26, ,recurring,247.16,99
4009,SD,49,M,one-time,412.69,388.67
4010,AR,38,M,one-time,257.47,292.67
4011,OK,47,F,one-time,258.44,241.23
4012,AR,33,F,one-time,357.77,330.23
4013,OK,28,F,one-time,299.63,120
4014,MI,31,M,one-time,365.71,349.67
4015,AR,33,F,one-time,236.28,260.23
4016,MI,38, ,one-time,342.84,218
4017,AR,30,M,one-time,350.67,353.67
4018,MO,41,M,one-time,383.22,326.67
4019,AR,24,F,one-time,166.03,142.23
4020,NM,25,M,recurring,298.55,218.67
4021,TX,61,F,one-time,349.21,326.23
4022,MI,34,M,one-time,317.28,271.67
4023,TX,40,F,one-time,238.37,231.23
4024,OK,41,M,one-time,286.03,306.67
4025,OK,57,M,one-time,358.86,312.67
4026,LA,40,M,one-time,298.13,294.67
4027,ND,35, ,one-time,239.26,89
4028,AR,36,M,one-time,334.89,350.67
4029,MO,32,F,one-time,207.01,201.23
4030,AR,32,F,one-time,321.73,120
4031,TX,40,M,one-time,187.34,144.67
4032,OK,38,F,one-time,235.97,244.23
4033,OK,40,M,one-time,229.51,184.67
4034,TX,37,F,one-time,333.38,120
4035,AZ,44,F,one-time,324.94,120
4036,TX,44,F,one-time,249.69,120
4037,AR,39,F,one-time,141.18,123.23
4038,TX,38,F,one-time,185.4,163.23
4039,NM,31,F,one-time,301.72,273.23
4040,NM,26,F, ,312.7,120
4041,OK,59,M,one-time,257.57,194.67
4042,NM,23,F,one-time,397.06,358.23
4043,TX,42,F,one-time,375.7,120
4044,TX,40,M,one-time,246.56,227.67
4045,TX,29,F,one-time,321.82,120
4046,AR,34,F,one-time,436.36,120
4047,MO,35,F, ,343.42,273.23
4048,TX,36, ,one-time,219.67,97
4049,AR,38,M,one-time,170.98,230.67
4050,TX,53,M,one-time,229.38,180.67
4051,TX,25,M,one-time,411.26,421.67
4052,MI,44,M, ,394.16,365.67
4053,AR,30,M,one-time,224.83,213.67
4054,AZ,39,F,one-time,343.89,120
4055,LA,25,M,one-time,381.58,321.67
4056,MO,31,F,one-time,233.87,120
4057,TX,48,F,recurring,269.06,206.23
4058,AZ,40,F,one-time,159.16,169.23
4059,NM,30,M,one-time,352.28,278.67
4060,LA,54,M,one-time,244.97,161.67
4061,OK,48,M,one-time,340.61,282.67
4062,OK,47,M,one-time,331.14,374.67
4063,LA,53,F,one-time,228.18,202.23
4064,TX,40,M,one-time,297.11,324.67
4065,TX,48,F,one-time,146.14,127.23
4066,LA,45,F,one-time,260.1,120
4067,MI,30,F,one-time,204.37,120
4068,TX,48,F,recurring,249.55,227.23
4069,AR,28,F,one-time,304.66,120
4070,AR,38,M,one-time,377.04,317.67
4071,OK,40,F,one-time,323.12,342.23
4072,AR,42,F,one-time,327.62,120
4073,TX,44,F,one-time,299.54,235.23
4074,OK,29,F,recurring,345.19,120
4075,MO,46,F,one-time,226.01,120
4076,TX,41,F,one-time,263.57,120
4077,AR,50,F,recurring,514.08,436.23
4078,MO,43,M,one-time,229.09,185.67
4079,AZ,15,F,one-time,361.23,120
4080,MO,53,M,one-time,173.05,188.67
4081,TX,22,F,one-time,319.33,301.23
4082,LA,33,M,one-time,263.56,223.67
4083,LA,44,M,one-time,250.77,174.67
4084,MI,37,F,one-time,194.76,210.23
4085,AR,42,M,one-time,351.09,250.67
4086,TX,41,M,one-time,232.39,247.67
4087,OK,49,F,one-time,412.78,294.23
4088,TX,29,F,one-time,332.24,332.23
4089,AR,34,M,one-time,232.45,102.67
4090,AR,54,M,one-time,213.85,225.67
4091,TX,44,M,one-time,219.41,221.67
4092,TX,29,M,one-time,244.73,200.67
4093,LA,42, , ,276.14,211
4094,AZ,40,F,one-time,190.37,164.23
4095,TX,44,M,one-time,352.38,300.67
4096,SD,36,F,one-time,249.87,120
4097,OK,40, ,one-time,342.75,190
4098,MI,37,F,one-time,363.41,120
4099,MO,36,M,one-time,403.25,315.67
4100,MO,39,F,one-time,197.29,112.23
4101,MI,46,F,one-time,277.28,202.23
4102,NM,27,M,one-time,87.64,113.67
4103,LA,53,M,recurring,353.4,353.67
4104,TX,35,F,one-time,209.45,251.23
4105,SD,34,M,one-time,328.64,321.67
4106,MO,47,F,one-time,385.44,120
4107,TX,46,F,one-time,328.81,293.23
4108,MI,46,M,recurring,231.3,273.67
4109,MO,43,F,recurring,198.55,246.23
4110,TX,44,M,recurring,242.59,273.67
4111,AR,40,F,one-time,340.03,120
4112,LA,48,F,one-time,279.26,120
4113,SD,40,M,one-time,175.34,163.67
4114,MO,44,M,one-time,241.93,208.67
4115,MI,42,M,one-time,253.15,225.67
4116,ND,37,F,one-time,278.03,134.23
4117,LA,55,F,one-time,244.59,247.23
4118,TX,53,M,recurring,322.48,262.67
4119,TX,45,M,one-time,300.24,278.67
4120,OK,28,F,one-time,311.01,120
4121,TX,46,F,recurring,314.35,303.23
4122,TX,32,F,one-time,307.26,282.23
4123,TX,31,F,one-time,328.08,288.23
4124,MI,52,M,one-time,225.87,220.67
4125,OK,43,M,one-time,284.8,189.67
4126,TX,43,M,recurring,237.29,229.67
4127,MO,29,M,one-time,307.68,287.67
4128,MI,47,F,one-time,313.01,260.23
4129,TX,33,F,one-time,238.22,241.23
4130,MI,50,F,one-time,178.75,127.23
4131,MI,27,F,one-time,271.93,253.23
4132,MI,34,F,one-time,354.37,120
4133,OK,44,M,one-time,304.62,243.67
4134,OK,39,M,recurring,314.74,337.67
4135,LA,36,M,one-time,300.78,268.67
4136,MI,40,M,recurring,277.76,264.67
4137,LA,29, ,one-time,307.89,215
4138,AZ,43,F,recurring,354.52,120
4139,TX,35,M,one-time,297.85,296.67
4140,AR,27,M,one-time,267.19,210.67
4141,OK,41,F,one-time,184.36,120
4142,OK,39,M,one-time,261.63,259.67
4143,MI,50,M,one-time,239.59,254.67
4144,OK,43,F,one-time,250.53,233.23
4145,OK,26,M,one-time,337.61,307.67
4146,AR,55,M,recurring,302.28,328.67
4147,OK,44,M,one-time,269.41,224.67
4148,SD,53,F,one-time,371.38,345.23
4149,TX,32,F,one-time,240.78,226.23
4150,AZ,43,F,one-time,234.04,237.23
4151,AR,36,M,one-time,333.65,298.67
4152,AR,41,F,one-time,293.36,120
4153,OK,51,F,one-time,241.38,120
4154,AZ,53,M,one-time,298.82,273.67
4155,OK,23,F,one-time,339.43,262.23
4156,MO,54,F,one-time,333.85,331.23
4157,TX,36,F,one-time,155.75,120
4158,MI,43,M,one-time,193.04,109.67
4159,AR,42,M,one-time,167.28,184.67
4160,TX,49,F,one-time,195.81,177.23
4161,MO,42,F,one-time,233.84,279.23
4162,NM,39,M,one-time,210.76,180.67
4163,ND,43,M,one-time,418.13,320.67
4164,TX,37,F,one-time,297.79,231.23
4165,TX,36,F,one-time,232.18,128.23
4166,TX,41,M,one-time,251.89,212.67
4167,TX,39,M,one-time,241.4,222.67
4168,TX,36,F,one-time,248.81,201.23
4169,MI,40,M,one-time,329.5,300.67
4170,OK,50,M,one-time,298.91,226.67
4171,AR,58,M,one-time,242.93,156.67
4172,AZ,40,M,one-time,333.3,289.67
4173,MO,25,M,one-time,277.4,199.67
4174,NM,33,F,one-time,398.17,375.23
4175,TX,40,M,one-time,279.55,261.67
4176,ND,49, ,one-time,305.85,198
4177,MO,51,F,one-time,326.88,368.23
4178,TX,22,F,one-time,271.41,256.23
4179,NM,42,F,one-time,293,263.23
4180,MI,42,F,one-time,202.2,165.23
4181,MI,35,F,one-time,324.68,120
4182,MO,51, ,one-time,148.49,44
4183,MO,35,M,one-time,281.49,251.67
4184,AR,23,M, ,140.74,128.67
4185,TX,30,F,one-time,212.85,120
4186,LA,38,M,one-time,298.18,255.67
4187,TX,57,F,one-time,198.45,188.23
4188,AR,52,M,one-time,254.33,206.67
4189,TX,44,F,one-time,234.16,197.23
4190,TX,26,F,one-time,277.97,120
4191,MI,26,M,one-time,384.55,343.67
4192,OK,46,F,one-time,200.26,195.23
4193,OK,53,F,one-time,0,4.23
4194,TX,33,F,one-time,351.94,120
4195,AR,36,F,one-time,227.76,216.23
4196,ND,41,M,one-time,252.23,295.67
4197,MI,39, ,one-time,250.88,164
4198,TX,35,M,one-time,327.65,322.67
4199,TX,42,M,one-time,226.23,193.67
4200,MO,42, ,one-time,394.91,289
4201,LA,51,F,one-time,186.16,206.23
4202,TX,43,M,one-time,375.8,326.67
4203,NM,33,F,one-time,296.47,270.23
4204,TX,37,M,one-time,181.44,139.67
4205,TX,46,F,one-time,218.72,232.23
4206,SD,31,M,recurring,188.34,161.67
4207,ND,34,F,one-time,357.77,334.23
4208,MI,39,M,one-time,244.18,236.67
4209,MO,46,M,one-time,272.69,254.67
4210,LA,53,M,one-time,351.82,295.67
4211,TX,31,F,one-time,365.58,120
4212,AZ,34,M,recurring,268.15,235.67
4213,SD,36,M,one-time,296.11,252.67
4214,TX,42,F,one-time,282.15,268.23
4215,TX,50,M,one-time,206.86,152.67
4216,TX,46,M,one-time,149.13,151.67
4217,TX,50,M,one-time,310.16,284.67
4218,MI,37,M,one-time,212.54,286.67
4219,SD,39, ,one-time,217.44,96
4220,TX,30,F,one-time,290.57,223.23
4221,LA,42,F,one-time,278.02,280.23
4222,TX,53,M,one-time,157.41,108.67
4223,MI,44,F,recurring,222.79,137.23
4224,MI,32,M,one-time,360.58,268.67
4225,AR,44,F,one-time,180.74,150.23
4226,MO,38,M,one-time,250.11,254.67
4227,AZ,31,F,one-time,278.48,120
4228,NM,34,M,recurring,369.17,329.67
4229,AZ,47,M,one-time,372.02,306.67
4230,AZ,58,F,one-time,247.19,201.23
4231,TX,34,F,one-time,263.97,120
4232,LA,45,M,one-time,268.53,242.67
4233,OK,35,M,one-time,302.15,267.67
4234,OK,48,F,one-time,234.99,229.23
4235,NM,45,M,one-time,176.79,139.67
4236,MI,36,F,one-time,232.9,120
4237,MI,39,M,one-time,329.23,304.67
4238,OK,58,F,one-time,202.95,205.23
4239,LA,42,F,one-time,237.93,261.23
4240,LA,39,M,one-time,343.41,334.67
4241,MO,19,F,recurring,315.07,228.23
4242,TX,47,F,one-time,278.43,250.23
4243,MI,35,F,one-time,326.02,298.23
4244,AR,46,M,one-time,294.34,268.67
4245,TX,40,M,one-time,173.83,164.67
4246,AR,47,F,one-time,283.33,284.23
4247,AR,38,M,one-time,212.97,231.67
4248,AR,37,F,one-time,223.98,139.23
4249,SD,50,M,one-time,161.57,128.67
4250,AR,44,M,one-time,252.8,215.67
4251,OK,44,F,one-time,307.87,331.23
4252,OK,48,F,one-time,365.24,236.23
4253,TX,30,M,one-time,248.57,222.67
4254,TX,50,M,one-time,251.11,220.67
4255,MI,35,M,one-time,295.63,254.67
4256,AZ,41,M,one-time,258.97,239.67
4257,NM,35,M,one-time,163.38,172.67
4258,TX,36,F,one-time,274.47,120
4259,OK,44,F,one-time,285.59,248.23
4260,AR,32,F,one-time,188.41,117.23
4261,AZ,37,F,one-time,383.91,120
4262,LA,33,F,one-time,117.96,120
4263,TX,47,M,one-time,115.72,65.67
4264,OK,40,M,one-time,225.7,188.67
4265,SD,33,F,one-time,197.97,194.23
4266,LA,47,F,one-time,398.86,120
4267,MI,39,F,one-time,295.24,269.23
4268,MO,40,F,one-time,241.92,188.23
4269,OK,45,F,one-time,274.07,120
4270,TX,37,M,one-time,253.07,254.67
4271,OK,55,M,one-time,155.63,63.67
4272,NM,48,F,one-time,279.83,278.23
4273,AZ,44, ,one-time,272.22,59
4274,SD,31,F,one-time,337.16,120
4275,TX,31,F,one-time,288.07,262.23
4276,OK,42,M,one-time,188.27,191.67
4277,ND,34,M,one-time,169,154.67
4278,OK,43,M,one-time,269.54,258.67
4279,OK,54,M,one-time,258.91,281.67
4280,AR,46,M,recurring,257.71,245.67
4281,OK,42,M,one-time,212.93,219.67
4282,AR,25,M,one-time,110.93,73.67
4283,MI,45,F,one-time,238.71,250.23
4284,NM,46,F,one-time,296.89,259.23
4285,AR,46,M,one-time,313.8,236.67
4286,MI,47,M,one-time,206.24,176.67
4287,AR,38,M, ,359.27,282.67
4288,TX,32,M,one-time,366.04,302.67
4289,TX,34, ,one-time,409.3,314
4290,AZ,37,F,one-time,293.21,120
4291,TX,36,F,one-time,269.7,275.23
4292,TX,33,M,one-time,229.62,217.67
4293,MI,28,M,one-time,376.33,331.67
4294,NM,37,F,one-time,302.95,217.23
4295,OK,49,F,one-time,218.97,161.23
4296,ND,46,F,one-time,250.6,252.23
4297,NM,46,M,one-time,185.4,135.67
4298,TX,34,M,one-time,279.61,202.67
4299,MI,48,M,one-time,324.55,238.67
4300,LA,53,M,one-time,234.44,240.67
4301,TX,22,M,one-time,267.99,277.67
4302,TX,54,F,one-time,203.1,199.23
4303,TX,28,M,one-time,279.68,209.67
4304,OK,37,M,one-time,171.85,214.67
4305,MO,35,F,one-time,356.2,120
4306,OK,60,M,one-time,237.83,219.67
4307,NM,35,F,one-time,358.24,319.23
4308,TX,50,F,one-time,145.42,194.23
4309,TX,34,M,one-time,329.85,274.67
4310,OK,31,M,one-time,350.5,255.67
4311,LA,44,F, ,134.69,150.23
4312,MO,50,F,one-time,292.92,306.23
4313,TX,38,M,one-time,201.88,221.67
4314,AR,42,M,one-time,228.93,163.67
4315,SD,30,M,one-time,347.56,286.67
4316,AZ,37,F,one-time,369.28,287.23
4317,TX,51,M,one-time,321.17,298.67
4318,AZ,28,M,one-time,344.92,295.67
4319,OK,36,M,one-time,217.26,190.67
4320,MO,42,F,one-time,324.5,280.23
4321,OK,38,F,one-time,300.21,280.23
4322,NM,45,F,one-time,231.3,204.23
4323,TX,36,F,one-time,141.6,156.23
4324,TX,46,F,one-time,130.3,157.23
4325,MI,39,M,one-time,153.59,118.67
4326,ND,22,F,one-time,228.25,184.23
4327,MI,45,F,one-time,253.11,272.23
4328,AR,56,F,one-time,142.76,118.23
4329,NM,29,F,one-time,340.45,236.23
4330,LA,34,F,one-time,299.47,120
4331,TX,24,M,one-time,181.16,132.67
4332,AR,35,F,one-time,415.24,442.23
4333,OK,46,F,one-time,156.14,120
4334,AZ,48,M,one-time,250.25,185.67
4335,TX,47,F,one-time,362.9,120
4336,TX,35,M,one-time,264.59,322.67
4337,MI,39,F,one-time,250.47,227.23
4338,TX,34,M,one-time,223.91,224.67
4339,TX,50,F,one-time,202.78,171.23
4340,MI,38,M,recurring,230.81,228.67
4341,OK,43,F,one-time,252.57,249.23
4342,TX,32,F,one-time,339.29,120
4343,TX,47,M,one-time,209,192.67
4344,NM,36,F,one-time,228.51,120
4345,OK,43,M,one-time,364.9,316.67
4346,AZ,44,M,one-time,206.91,168.67
4347,TX,30,F,one-time,294.89,279.23
4348,AR,50,F,one-time,189.93,161.23
4349,AR,36,F,one-time,325.72,120
4350,TX,64,M,one-time,278.81,307.67
4351,OK,37,M,one-time,313.83,282.67
4352,TX,49,M,one-time,225.26,211.67
4353,MO,31,F,one-time,302.01,356.23
4354,MO,40,M,one-time,236.59,262.67
4355,TX,28,M,one-time,212.89,215.67
4356,MO,45,F,one-time,322.31,120
4357,TX,22,F,one-time,306.05,363.23
4358,AR,33,F,one-time,259.88,120
4359,OK,42,M,one-time,128.04,98.67
4360,OK,28,F,one-time,146.1,109.23
4361,MO,45,M,one-time,229.89,183.67
4362,TX,45,F,one-time,263.72,220.23
4363,TX,46,M,one-time,400.48,326.67
4364,LA,43,F,one-time,219.98,226.23
4365,AR,36,F,one-time,347.28,286.23
4366,TX,42,F,one-time,250.93,166.23
4367,AR,40,F,one-time,314.87,120
4368,LA,41,F,one-time,225.04,120
4369,OK,34,F,one-time,199.14,120
4370,OK,42,M,one-time,258.04,217.67
4371,SD,46,M,one-time,225.04,166.67
4372,TX,29,M,one-time,313.71,298.67
4373,OK,47,F,one-time,330.05,312.23
4374,TX,52,F,one-time,365.32,120
4375,TX,53,M,one-time,319.55,251.67
4376,AZ,49,M,one-time,245.65,242.67
4377,TX,48,M,one-time,342.66,295.67
4378,TX,37,M,one-time,172.38,167.67
4379,OK,31,F,one-time,246.38,120
4380,AR,57,F,one-time,238.15,262.23
4381,MO,34,F,one-time,341.84,324.23
4382,MI,44,M,one-time,138.04,120.67
4383,MO,30,F,one-time,179.02,167.23
4384,MO,29,F,one-time,295.15,236.23
4385,OK,50,F,one-time,203.01,206.23
4386,AR,32,M,one-time,249.37,243.67
4387,AR,38,F,one-time,387.58,317.23
4388,AZ,42,M,one-time,389.27,332.67
4389,OK,33,F,recurring,257.44,257.23
4390,NM,38, ,one-time,311.53,267
4391,OK,34,F,one-time,242.07,120
4392,TX,26,M,one-time,245.02,235.67
4393,AR,42,F,one-time,277.33,194.23
4394,TX,54,F,recurring,333.45,311.23
4395,ND,35,F,one-time,247.88,267.23
4396,TX,34,F,one-time,341.96,120
4397,AZ,36,F,one-time,113.04,119.23
4398,LA,45,M,one-time,253.37,214.67
4399,LA,40,F,recurring,291.45,210.23
4400,AR,34,M,one-time,326.38,244.67
4401,OK,37,M,one-time,333.38,318.67
4402,TX,36,M,one-time,306.05,279.67
4403,OK,50,M,one-time,231.98,205.67
4404,OK,42,F,one-time,120.96,142.23
4405,AR,35,F,one-time,225,195.23
4406,TX,44,M,one-time,318.09,313.67
4407,LA,35,F,one-time,444.48,120
4408,TX,45,M,one-time,358.26,332.67
4409,MI,36,F,recurring,342.88,319.23
4410,MI,42,F,one-time,256.59,233.23
4411,OK,41,F,one-time,172.61,153.23
4412,OK,54,F,one-time,246.49,218.23
4413,LA,51,M,one-time,166.6,181.67
4414,MI,30,F,recurring,284.89,120
4415,AR,42,F,one-time,335.94,308.23
4416,MI,32,F,one-time,201.46,205.23
4417,MO,38,F,recurring,330.2,120
4418,TX,34,F,one-time,269.16,120
4419,OK,32,F,one-time,225.29,227.23
4420,MO,15,M,one-time,259.7,245.67
4421,OK,59,M,one-time,243.31,222.67
4422,NM,29,M,one-time,331.61,261.67
4423,LA,48,F,one-time,379.96,359.23
4424,TX,33,F,one-time,277.51,120
4425,MO,30,F,one-time,190.46,209.23
4426,NM,25,F,one-time,130.55,114.23
4427,TX,34,M,one-time,370.95,347.67
4428,NM,44,M,one-time,302.41,270.67
4429,TX,40,F,one-time,281.29,237.23
4430,AR,34,M,one-time,318.83,346.67
4431,TX,28,M,one-time,245.46,243.67
4432,NM,36,M,one-time,259.75,296.67
4433,MO,51,M,one-time,271.28,284.67
4434,OK,37,M,recurring,210.15,211.67
4435,AZ,38,M,one-time,204.07,139.67
4436,TX,29,M,recurring,343.71,246.67
4437,TX,50,F,one-time,311.21,120
4438,TX,37,F,one-time,391.94,120
4439,SD,28,F,one-time,169.49,150.23
4440,SD,36,M,one-time,283.01,245.67
4441,AZ,37,F,one-time,384.4,120
4442,MO,58,M,recurring,359.31,317.67
4443,OK,33, ,one-time,303.31,196
4444,SD,45,M,one-time,96.85,146.67
4445,TX,44,M,one-time,208.65,193.67
4446,TX,39,F,one-time,153.62,178.23
4447,TX,43,F,one-time,274.82,287.23
4448,LA,40,F,one-time,186.6,214.23
4449,MI,43,F,one-time,212.7,203.23
4450,AR,34,F,one-time,129.48,136.23
4451,TX,28,M,one-time,356.56,247.67
4452,TX,45,M,one-time,239.87,221.67
4453,MI,46,M,one-time,216.22,194.67
4454,LA,30,M,one-time,304.52,212.67
4455,AZ,46,F,one-time,373.94,338.23
4456,MO,54,M,one-time,141.95,56.67
4457,LA,34,M,one-time,187.31,193.67
4458,TX,39,F,one-time,243.11,230.23
4459,TX,49,F,one-time,267.08,120
4460,NM,37,M,one-time,221.15,242.67
4461,NM,27,F,one-time,307.18,258.23
4462,AR,30,F,one-time,278.56,284.23
4463,TX,27,M,one-time,210.77,180.67
4464,TX,22,F,one-time,398.78,120
4465,OK,40,M,one-time,336.94,333.67
4466,MO,34,M,one-time,175.97,169.67
4467,SD,46,M,one-time,326.28,242.67
4468,AZ,32,M,one-time,196.34,225.67
4469,TX,36,M,one-time,503.11,426.67
4470,MO,46,M,one-time,268.4,237.67
4471,LA,33,F,one-time,116.81,147.23
4472,SD,53,M,one-time,325.93,272.67
4473,MO,33,F,recurring,403.94,120
4474,TX,44,M,one-time,304.23,318.67
4475,MI,42,M,recurring,422.55,322.67
4476,TX,30, ,one-time,294.2,176
4477,TX,27,F,one-time,228.24,260.23
4478,TX,46,M,one-time,242.34,178.67
4479,AR,37,M,one-time,211.32,143.67
4480,SD,60,M,one-time,224.59,184.67
4481,TX,41,F,one-time,163.24,112.23
4482,ND,42,M,recurring,395.92,335.67
4483,AR,40,M,recurring,199.62,210.67
4484,MI,50,M,one-time,364.1,319.67
4485,TX,29,M,one-time,256.78,229.67
4486,TX,43,F,one-time,301.94,120
4487,AZ,38,M,one-time,366.83,320.67
4488,TX,39,F,one-time,208.16,226.23
4489,MO,26,M,recurring,399.15,262.67
4490,LA,36,M,one-time,456.34,368.67
4491,AR,39,F,one-time,240.67,158.23
4492,AZ,22,M,one-time,249.4,210.67
4493,OK,22,M,one-time,225.42,194.67
4494,MI,42,M,one-time,422.61,354.67
4495,TX,40,F,one-time,251.15,224.23
4496,TX,46,M,one-time,278.01,253.67
4497,AR,38,M,one-time,453.03,366.67
4498,TX,35,F,recurring,177.77,208.23
4499,TX,29, ,recurring,348.09,182
4500,MI,32,F,one-time,152.4,181.23
4501,TX,47,F,one-time,312.09,120
4502,TX,48,F,one-time,243.95,264.23
4503,MO,45,M,one-time,343.38,316.67
4504,TX,28,M,one-time,167.35,168.67
4505,MI,33,M,one-time,239.62,170.67
4506,AR,36,F,one-time,352.97,333.23
4507,MO,44,F,one-time,209.03,182.23
4508,TX,28,M,one-time,349.94,333.67
4509,LA,44,M,recurring,287.62,311.67
4510,OK,36,F,recurring,315.11,120
4511,OK,30,F,recurring,194.5,209.23
4512,TX,44,F,recurring,201.88,167.23
4513,LA,28,M,one-time,283.28,249.67
4514,TX,36,F,one-time,270.94,268.23
4515,TX,34,F,one-time,274.89,265.23
4516,TX,44,F,one-time,339.07,120
4517,AZ,52,F,one-time,474.34,391.23
4518,AR,33,M,one-time,266.58,225.67
4519,LA,36,M,one-time,351.8,225.67
4520,AZ,56,M,one-time,298.49,208.67
4521,SD,44,M,one-time,301.75,279.67
4522,LA,34,F,one-time,217.16,120
4523,MO,43,F,one-time,217.2,171.23
4524,TX,36,F,one-time,333.04,120
4525,OK,41,M,one-time,211.66,180.67
4526,TX,38,M,one-time,231.96,164.67
4527,OK,49,F,one-time,240.58,216.23
4528,MI,45,F,one-time,326.87,322.23
4529,NM,40,M,one-time,241.24,278.67
4530,AR,39,F, ,250.6,268.23
4531,MI,47,F,one-time,108.44,95.23
4532,LA,31,F,one-time,204.23,177.23
4533,NM,45, , ,250.37,71
4534,OK,33,M,one-time,330.56,298.67
4535,OK,20,F,one-time,347.14,120
4536,SD,16,F,one-time,300.54,120
4537,OK,28,F,one-time,153.82,127.23
4538,MI,39,M,one-time,310.03,276.67
4539,TX,38, ,one-time,300.29,155
4540,AZ,31,M,one-time,208.69,205.67
4541,MO,39,F,one-time,163.08,162.23
4542,AR,37,F,one-time,318.06,300.23
4543,TX,31,M,one-time,336.47,339.67
4544,TX,43,F,one-time,279.67,234.23
4545,TX,38,F,one-time,230.55,257.23
4546,SD,44,M,one-time,294.42,287.67
4547,TX,42,F,one-time,250.04,221.23
4548,AR,19,M,recurring,316.01,360.67
4549,MO,55,F, ,147.22,148.23
4550,TX,51,F,one-time,317.14,308.23
4551,AR,30,M,one-time,297.1,296.67
4552,LA,36,M,one-time,212.75,203.67
4553,OK,35,F,one-time,394.39,338.23
4554,TX,41,F,one-time,340.81,120
4555,ND,31,M,one-time,265.16,299.67
4556,OK,34,M,one-time,215.19,210.67
4557,LA,40,F,one-time,342.5,120
4558,AR,39,M,one-time,234.48,234.67
